transaction_id,customer_id,customer_name,source_amount,source_currency,destination_amount,destination_currency,payment_mode,payment_gateway,status,expected_tat,transaction_timestamp
81bdfe10-e55f-4f3a-b2bb-c7ef50fe0031,cust024,Customer 024,16.67,EUR,16.84,GBP,CARD,Razorpay,CANCELLED,2 days,2025-07-02T08:53:33.335585
5dab3442-9bf4-4d7e-a8c9-ffca64467c3a,cust094,Customer 094,234.02,GBP,231.03,SGD,PAYPAL,Razorpay,CREATED,5 days,2025-06-28T08:59:39.335585
9d3e011d-76c1-4b66-8237-735743aaa861,cust058,Customer 058,917.14,GBP,947.41,USD,PAYPAL,PayPal,PAID,1 days,2025-07-11T17:01:27.335585
c23944a9-c955-4216-8495-455a8f71a32b,cust061,Customer 061,163.28,EUR,161.36,INR,PAYPAL,PayPal,VALIDATED,1 days,2025-07-04T14:18:42.335585
ac568bdd-6811-4f1b-9b04-702c34b9113f,cust005,Customer 005,315.33,GBP,309.87,INR,PAYPAL,Razorpay,FAILED,5 days,2025-06-24T03:40:10.335585
b4ddb19b-7d84-406a-abec-7c8ea2b7331a,cust054,Customer 054,462.96,INR,448.33,SGD,CARD,Stripe,FAILED,2 days,2025-07-17T20:14:57.335585
7d78a078-db6e-4641-a975-02f9ee0439ce,cust075,Customer 075,353.61,EUR,355.13,INR,CARD,Stripe,COMPLIANCE_CHECKED,1 days,2025-07-11T05:02:07.335585
796448bc-c956-4417-a759-13ad8fd4d1f2,cust067,Customer 067,155.27,EUR,148.11,INR,BANK_TRANSFER,Stripe,COMPLIANCE_CHECKED,2 days,2025-07-16T15:59:08.335585
3659fc31-6e03-488c-8524-1b41c2c5169a,cust057,Customer 057,973.37,GBP,978.57,INR,CARD,Razorpay,VALIDATED,5 days,2025-06-23T17:48:07.335585
f3f1f391-cc61-43b8-b0f5-68cfbbf54575,cust032,Customer 032,50.41,EUR,48.82,USD,BANK_TRANSFER,Stripe,COMPLIANCE_CHECKED,2 days,2025-07-16T16:58:25.335585
b1d6f65e-bd60-4d12-9516-41a9d93c3cac,cust021,Customer 021,271.02,EUR,264.9,SGD,CARD,Stripe,SENT_TO_GATEWAY,2 days,2025-07-17T17:37:19.335585
71862237-9fb4-4acc-8f02-0105b8d8371d,cust046,Customer 046,527.09,SGD,500.78,EUR,BANK_TRANSFER,PayPal,VALIDATED,1 days,2025-06-21T20:02:25.335585
d9af36e6-54ae-499d-b65a-3d6955de9d05,cust025,Customer 025,801.06,SGD,822.33,INR,UPI,Stripe,FAILED,4 days,2025-06-28T21:22:25.335585
db3446ad-88f5-4d7d-87ab-2ae786759c05,cust080,Customer 080,757.57,SGD,763.39,INR,CARD,Stripe,PAID,4 days,2025-06-24T10:04:41.335585
0e236fc7-1e9c-43e1-8c0c-615ae8d68d68,cust053,Customer 053,455.72,EUR,462.63,GBP,BANK_TRANSFER,Square,CANCELLED,5 days,2025-07-16T10:54:19.335585
ae389ad7-f4f9-4f8f-a422-ae8bf75c141b,cust048,Customer 048,958.5,EUR,981.67,GBP,BANK_TRANSFER,Stripe,PAID,5 days,2025-07-09T20:23:59.335585
ea4f563c-1e67-49e3-9e5b-9d67eaa9dba6,cust094,Customer 094,665.2,GBP,674.44,INR,PAYPAL,Square,COMPLIANCE_CHECKED,2 days,2025-07-19T06:50:07.335585
33869bda-8ad7-4921-86ce-e8be702ef21c,cust085,Customer 085,775.83,GBP,771.93,EUR,PAYPAL,Square,SENT_TO_GATEWAY,2 days,2025-07-07T06:08:08.335585
0dfe004d-f1ec-4311-9963-b5ca66151951,cust011,Customer 011,428.44,INR,435.24,USD,UPI,Razorpay,PAID,3 days,2025-07-16T01:28:34.335585
de7cd201-3b6a-4f58-803b-94773f7c190e,cust011,Customer 011,432.98,SGD,453.39,INR,UPI,Stripe,SENT_TO_GATEWAY,4 days,2025-07-01T07:05:08.335585
d01dd2e6-670c-4d6b-88a8-413153b1eb0f,cust089,Customer 089,604.75,INR,600.06,GBP,CARD,Square,COMPLIANCE_CHECKED,3 days,2025-06-25T12:25:27.335585
68c0b370-1130-4048-9919-c2135932beb4,cust021,Customer 021,700.07,GBP,670.62,EUR,UPI,Square,PAID,1 days,2025-07-02T23:30:17.335585
919036de-90e8-41b3-8114-1ac41323004b,cust016,Customer 016,594.51,USD,622.05,INR,CARD,Razorpay,CREATED,3 days,2025-06-23T04:16:39.335585
490040df-f0d7-492b-8a18-1c422cbcfa81,cust099,Customer 099,882.89,INR,840.66,SGD,UPI,Square,PAID,4 days,2025-07-18T08:20:58.335585
ec66dc57-bb4e-486e-b835-0990dffdbd12,cust024,Customer 024,946.84,INR,934.27,GBP,BANK_TRANSFER,PayPal,SENT_TO_GATEWAY,4 days,2025-07-18T09:06:53.335585
fc771c64-88a0-474f-b129-b530fb67fcd5,cust015,Customer 015,233.57,SGD,237.4,GBP,BANK_TRANSFER,Razorpay,COMPLIANCE_CHECKED,2 days,2025-07-07T08:02:58.335585
2e781ee3-3ca6-43b3-8a1b-d4b3b6788851,cust010,Customer 010,208.78,EUR,209.93,SGD,CARD,PayPal,FAILED,1 days,2025-06-23T00:39:47.335585
94a60847-51a3-40c9-a1ae-a8a0c7fc3392,cust048,Customer 048,851.11,EUR,812.11,INR,PAYPAL,Adyen,FAILED,2 days,2025-07-09T15:54:51.335585
8d8455b7-7034-4224-bde2-94c4646ff1c9,cust016,Customer 016,666.36,GBP,693.12,SGD,CARD,Razorpay,VALIDATED,3 days,2025-07-10T22:31:28.335585
64d8faf9-af47-428c-8319-a58e1e2b6956,cust036,Customer 036,272.94,GBP,279.15,USD,PAYPAL,Adyen,CREATED,4 days,2025-07-04T21:53:30.335585
3c681e6c-2200-420a-a9c8-5ab450f6acc1,cust032,Customer 032,841.85,GBP,863.89,EUR,CARD,Stripe,FAILED,1 days,2025-07-09T09:43:55.335585
53fbdafc-a49f-4492-9b58-02434edd3fdf,cust081,Customer 081,290.03,INR,281.28,SGD,PAYPAL,PayPal,PAID,1 days,2025-06-20T13:35:47.335585
95f111d1-024b-4b98-94c9-f0b656599334,cust065,Customer 065,616.53,USD,627.75,EUR,BANK_TRANSFER,Razorpay,SENT_TO_GATEWAY,1 days,2025-06-25T16:47:25.335585
3b2c4ba0-ec26-495e-ba15-b0c561017e42,cust091,Customer 091,715.1,GBP,717.99,SGD,BANK_TRANSFER,PayPal,COMPLIANCE_CHECKED,3 days,2025-07-07T01:29:26.335585
6bb870ad-c77b-44c6-be68-b4113e9afe06,cust051,Customer 051,936.55,GBP,923.93,EUR,UPI,Square,CANCELLED,5 days,2025-07-14T10:03:49.335585
79a3fd12-64a4-4d31-ac01-3d949ad7e6bd,cust028,Customer 028,955.09,GBP,979.81,INR,PAYPAL,Adyen,COMPLIANCE_CHECKED,5 days,2025-07-01T19:11:03.335585
9945fc96-7cd7-4325-b395-4915b3c6914a,cust086,Customer 086,197.48,EUR,189.76,USD,PAYPAL,PayPal,COMPLIANCE_CHECKED,4 days,2025-07-04T03:46:08.335585
f76d4e31-1db3-4c91-9b13-682560211b5a,cust081,Customer 081,144.67,USD,139.99,INR,CARD,Square,FAILED,3 days,2025-06-24T23:43:07.335585
6edf50af-76ed-465f-82b1-a515d2ad30e2,cust004,Customer 004,65.6,GBP,66.45,USD,PAYPAL,Square,PAID,4 days,2025-07-05T23:15:47.335585
e7486888-9e8b-4fb0-832f-6353f30e55ab,cust054,Customer 054,260.11,USD,255.68,SGD,CARD,Stripe,SENT_TO_GATEWAY,4 days,2025-07-19T18:27:16.335585
55d605e7-2fb8-4f90-b5c9-cf0ecf391b56,cust033,Customer 033,803.69,EUR,814.12,USD,PAYPAL,Razorpay,COMPLIANCE_CHECKED,3 days,2025-06-25T13:47:14.335585
bad133ba-322a-4f8a-99b4-befffe18d05f,cust013,Customer 013,257.95,USD,258.89,SGD,BANK_TRANSFER,Square,COMPLIANCE_CHECKED,3 days,2025-06-27T13:49:39.335585
6ae5dfc9-cd5c-4204-8fef-b8d7f740aea2,cust069,Customer 069,988.22,USD,992.32,EUR,BANK_TRANSFER,Square,VALIDATED,1 days,2025-06-28T22:47:43.335585
ebd6348b-63b4-4db8-b8b7-e97be272a27e,cust050,Customer 050,788.8,USD,809.16,EUR,UPI,Adyen,PAID,4 days,2025-07-16T17:51:36.335585
e7040fb1-6786-4509-8360-474f752ac4f8,cust055,Customer 055,126.28,USD,131.33,INR,PAYPAL,Square,FAILED,1 days,2025-07-13T15:36:56.335585
f645f4dc-ec6d-4cce-812e-6d524efa8a89,cust020,Customer 020,778.08,GBP,747.33,USD,PAYPAL,PayPal,SENT_TO_GATEWAY,4 days,2025-07-08T01:03:12.335585
729dbd9d-1dfe-4df0-bb8d-453a87ad5c82,cust016,Customer 016,892.63,EUR,925.39,INR,CARD,PayPal,VALIDATED,3 days,2025-06-23T00:50:19.335585
2bd2ac21-0d93-43e9-9445-398769780773,cust018,Customer 018,968.42,EUR,1011.54,SGD,UPI,Razorpay,FAILED,3 days,2025-07-05T21:55:57.335585
3abb8331-e237-4442-bd70-6c4fc9515951,cust079,Customer 079,430.81,GBP,417.3,INR,UPI,Stripe,CANCELLED,5 days,2025-07-18T17:36:09.335585
a345dd74-5f54-4a09-b982-8d11f22bab31,cust034,Customer 034,348.63,SGD,333.49,EUR,BANK_TRANSFER,Razorpay,COMPLIANCE_CHECKED,4 days,2025-07-07T01:48:44.335585
68e902f0-623f-4b23-83cc-810517ecedd0,cust068,Customer 068,952.29,EUR,984.93,INR,UPI,Square,SENT_TO_GATEWAY,4 days,2025-06-30T14:15:11.335585
3b3c2305-b713-41a5-b778-5d633e697e1d,cust083,Customer 083,425.93,SGD,420.39,INR,BANK_TRANSFER,PayPal,PAID,5 days,2025-06-28T00:10:09.335585
eaf727d2-fd7a-43fd-bb8d-5aa697f80d8b,cust056,Customer 056,968.11,EUR,976.09,GBP,UPI,PayPal,FAILED,5 days,2025-07-15T00:34:53.335585
eb2bc08e-b8d3-426c-a5c8-c0979fce2fc7,cust043,Customer 043,793.73,SGD,783.95,INR,BANK_TRANSFER,Adyen,FAILED,1 days,2025-07-03T12:12:29.335585
ee057e3e-b2d6-4667-9687-166705219dca,cust072,Customer 072,305.66,EUR,314.65,USD,CARD,Adyen,PAID,4 days,2025-07-06T04:40:11.335585
9200f15b-06cb-474a-89be-9c0e564db5cd,cust023,Customer 023,318.41,SGD,310.74,USD,UPI,Stripe,VALIDATED,2 days,2025-07-11T09:54:21.335585
89ba29f8-e199-443d-8250-e8eeb2438273,cust070,Customer 070,72.07,SGD,69.4,USD,UPI,PayPal,VALIDATED,1 days,2025-06-29T06:13:10.335585
651a67c2-6c72-4cce-81de-efc4d537c46f,cust006,Customer 006,126.0,GBP,131.59,EUR,CARD,PayPal,COMPLIANCE_CHECKED,4 days,2025-07-14T01:46:21.335585
7df50a86-41c6-4649-9a91-a79391129d2e,cust027,Customer 027,83.35,EUR,84.74,USD,CARD,PayPal,SENT_TO_GATEWAY,3 days,2025-07-03T13:56:52.335585
282d79f9-0545-451a-abfd-fcb013ee912a,cust039,Customer 039,225.69,USD,216.6,EUR,UPI,Adyen,VALIDATED,1 days,2025-07-16T14:14:10.335585
fe2d58e5-8261-41a6-ad1f-f265faa1894e,cust013,Customer 013,900.96,EUR,905.31,SGD,BANK_TRANSFER,Razorpay,CANCELLED,1 days,2025-07-13T00:53:07.335585
686b9a24-bdd2-485f-9c25-748199e13a31,cust053,Customer 053,552.34,INR,542.77,GBP,CARD,Square,FAILED,1 days,2025-06-23T21:10:50.335585
3fd5580e-0e7b-44b8-afa0-77294cae512d,cust045,Customer 045,250.23,EUR,262.5,USD,BANK_TRANSFER,Adyen,CANCELLED,2 days,2025-06-20T16:32:11.335585
5c5c1daf-63ee-4de8-b9ce-be5972efd3e2,cust081,Customer 081,810.57,EUR,781.29,USD,BANK_TRANSFER,PayPal,FAILED,4 days,2025-07-11T19:04:49.335585
cb48a3c1-fe5b-4c9c-a55d-b96c97d2664e,cust031,Customer 031,195.28,USD,195.1,EUR,BANK_TRANSFER,PayPal,COMPLIANCE_CHECKED,1 days,2025-07-11T15:02:58.335585
8547cf1e-77a0-43ee-b033-9fe4830129d8,cust059,Customer 059,983.84,SGD,966.83,EUR,UPI,Razorpay,CANCELLED,1 days,2025-06-21T08:37:44.335585
45dcfbd3-0204-41ad-ab9e-9a56b059656d,cust091,Customer 091,915.29,USD,879.3,SGD,BANK_TRANSFER,Square,FAILED,4 days,2025-06-24T15:19:56.335585
19d6ee09-7d88-4bdb-946d-f2a2d1a62387,cust056,Customer 056,96.54,EUR,92.06,GBP,UPI,PayPal,PAID,3 days,2025-07-07T20:57:42.335585
e59b19fb-5539-4f1e-9573-a9c726621d45,cust084,Customer 084,925.83,GBP,945.96,USD,UPI,PayPal,SENT_TO_GATEWAY,4 days,2025-06-26T16:25:08.335585
9d4fead9-7892-45dd-94a8-950a38cd8c29,cust087,Customer 087,116.39,SGD,113.2,INR,PAYPAL,Square,COMPLIANCE_CHECKED,3 days,2025-07-09T08:58:35.335585
b33619a1-172b-43fd-8d29-7eca2e221572,cust060,Customer 060,771.49,INR,767.21,EUR,CARD,Adyen,COMPLIANCE_CHECKED,2 days,2025-06-25T17:07:16.335585
d10ab975-c758-49d8-90a6-a434e9d5a2f1,cust059,Customer 059,896.03,SGD,937.34,EUR,PAYPAL,PayPal,SENT_TO_GATEWAY,2 days,2025-06-19T21:51:23.335585
d8c079cb-d9fc-4eab-9440-d29c8aea5445,cust059,Customer 059,914.35,SGD,928.23,INR,PAYPAL,Stripe,VALIDATED,5 days,2025-07-16T17:40:20.335585
2efee480-2bf1-4bdd-94a7-f36aa19348aa,cust024,Customer 024,813.23,INR,796.66,EUR,BANK_TRANSFER,PayPal,FAILED,3 days,2025-06-22T20:20:48.335585
5d15e3dd-7d27-442f-946c-aa35d34d892b,cust076,Customer 076,337.79,SGD,321.27,EUR,CARD,Razorpay,CREATED,5 days,2025-06-30T02:23:51.335585
7e3ddd80-76eb-487c-ac3d-fcd48d55da16,cust017,Customer 017,450.71,SGD,431.26,EUR,UPI,Stripe,SENT_TO_GATEWAY,1 days,2025-06-20T04:36:20.335585
3509dbd4-71a0-4270-8c7a-0316630c48c1,cust052,Customer 052,294.5,INR,293.16,USD,BANK_TRANSFER,Stripe,CANCELLED,4 days,2025-07-12T20:17:16.335585
cdb9f1cf-5b9c-4a03-bd88-ce81bc644911,cust057,Customer 057,776.67,USD,810.93,EUR,UPI,PayPal,VALIDATED,2 days,2025-07-05T02:34:33.335585
43ca4d2a-6592-4154-aca9-d13bd650b472,cust013,Customer 013,302.06,GBP,296.86,SGD,UPI,Razorpay,CANCELLED,2 days,2025-07-09T22:39:47.335585
cb8bde39-41ff-4b61-81d6-17bfb642f809,cust096,Customer 096,232.41,GBP,224.93,EUR,PAYPAL,Razorpay,SENT_TO_GATEWAY,3 days,2025-07-06T04:56:29.335585
37f23569-e9bf-4dd5-874a-b6602e18062b,cust038,Customer 038,53.95,EUR,56.61,GBP,PAYPAL,PayPal,PAID,4 days,2025-07-12T21:35:16.335585
223659b3-f870-4255-98b7-77093bbbdd1d,cust081,Customer 081,513.93,SGD,526.6,INR,CARD,Square,SENT_TO_GATEWAY,3 days,2025-07-11T07:58:11.335585
7dd325af-0050-4e7a-9c37-8efcbbaf4ef0,cust059,Customer 059,811.18,USD,774.72,INR,PAYPAL,PayPal,CREATED,1 days,2025-07-04T09:38:01.335585
2847a84e-a4d1-48ca-9c7e-817069c11254,cust062,Customer 062,44.15,SGD,43.91,INR,BANK_TRANSFER,Square,VALIDATED,2 days,2025-07-03T08:43:20.335585
6604b591-beb9-405c-92b5-9bc8c5bb363a,cust095,Customer 095,182.55,EUR,175.21,GBP,BANK_TRANSFER,Razorpay,COMPLIANCE_CHECKED,4 days,2025-06-26T10:37:58.335585
b3d71fb9-dade-466f-8ad7-2afa477f9f9e,cust078,Customer 078,643.92,SGD,643.98,EUR,PAYPAL,Adyen,CREATED,3 days,2025-07-06T01:12:48.335585
0272ae87-b043-4688-856a-5ff4ae0ca3e7,cust020,Customer 020,649.41,USD,650.25,INR,CARD,Razorpay,VALIDATED,2 days,2025-06-25T18:03:01.335585
68efb8e6-9bb8-4c9a-a08a-a4dd8bc66170,cust062,Customer 062,41.61,INR,43.63,SGD,CARD,Stripe,CANCELLED,5 days,2025-07-08T19:05:07.335585
38f426d5-4f15-4b2d-aebb-aed925113691,cust005,Customer 005,727.04,USD,742.06,SGD,BANK_TRANSFER,Square,FAILED,5 days,2025-06-27T14:53:46.335585
027446b3-a3d8-4e39-96c3-f3e0d40721a9,cust081,Customer 081,969.66,INR,943.78,SGD,UPI,Adyen,CREATED,4 days,2025-06-27T08:19:22.335585
7b9d9cde-2173-4841-bf7d-69b0dd4e6eef,cust089,Customer 089,390.81,USD,379.51,GBP,PAYPAL,Razorpay,CANCELLED,1 days,2025-07-05T07:26:30.335585
efe6ef21-33f7-4221-aa43-f6466792b657,cust081,Customer 081,700.15,INR,719.33,USD,UPI,Square,FAILED,2 days,2025-07-11T06:42:20.335585
15820562-125c-4f80-8c98-22eb1452df2b,cust081,Customer 081,616.22,EUR,602.63,INR,PAYPAL,Stripe,PAID,2 days,2025-07-02T13:01:28.335585
38cf6c95-5a02-4f68-b500-ac042b8ea01a,cust007,Customer 007,362.69,SGD,353.04,GBP,PAYPAL,Adyen,CREATED,4 days,2025-07-02T01:41:11.335585
77083a9d-9285-400e-96ee-552637b1cf2c,cust044,Customer 044,60.47,SGD,60.64,EUR,UPI,Razorpay,SENT_TO_GATEWAY,5 days,2025-07-17T00:37:13.335585
0430e2e5-fbeb-49d4-aca2-d203992d7af6,cust038,Customer 038,807.34,USD,819.73,INR,CARD,PayPal,CREATED,1 days,2025-07-06T09:15:30.335585
c659dff2-115a-4e3d-b6b2-9106f4d75766,cust079,Customer 079,838.8,EUR,797.51,USD,PAYPAL,Stripe,FAILED,3 days,2025-07-01T05:25:41.335585
a1377fa8-aed4-432c-8242-ae31fb7fbfe8,cust033,Customer 033,281.07,GBP,281.95,USD,CARD,Square,PAID,2 days,2025-07-02T08:57:25.335585
f0166dd6-0305-40ce-b808-dfb1d2860d98,cust020,Customer 020,147.14,GBP,147.78,INR,BANK_TRANSFER,PayPal,VALIDATED,5 days,2025-06-28T05:24:02.335585
a7953fd5-d7be-4898-bcf9-0a117ae7d64e,cust093,Customer 093,919.92,GBP,878.13,INR,PAYPAL,Square,FAILED,1 days,2025-06-20T20:16:19.335585
eb864cf1-aa5d-49a6-a524-b8fc8b2d2ec4,cust028,Customer 028,734.43,EUR,732.8,USD,UPI,Adyen,CANCELLED,1 days,2025-06-24T03:45:21.335585
95406031-03f2-4ca3-be74-772896c652ab,cust043,Customer 043,590.8,INR,574.34,SGD,PAYPAL,Adyen,PAID,3 days,2025-06-30T16:26:54.335585
9bdb5b38-da36-4f45-8a4f-1b726e45c134,cust020,Customer 020,98.81,USD,95.29,EUR,PAYPAL,Razorpay,CREATED,3 days,2025-06-20T08:10:50.335585
69afa64e-c6c9-4238-8bea-6b767cdbd47a,cust028,Customer 028,449.51,SGD,440.68,GBP,PAYPAL,Razorpay,SENT_TO_GATEWAY,1 days,2025-07-12T00:54:52.335585
9aefe3de-192b-4d0e-9a2a-f51009146290,cust096,Customer 096,333.27,USD,326.89,INR,BANK_TRANSFER,Razorpay,PAID,5 days,2025-07-06T01:11:13.335585
9a1c5169-4cf7-4679-9a0b-ed8880340794,cust021,Customer 021,781.69,USD,811.52,INR,CARD,Adyen,FAILED,4 days,2025-07-06T09:10:38.335585
2897ed13-089d-4195-b5f7-8b4078b3c80b,cust058,Customer 058,302.88,GBP,315.84,USD,BANK_TRANSFER,Stripe,VALIDATED,4 days,2025-07-12T14:46:22.335585
c97f50e7-6004-442f-b078-fd303000d7dc,cust071,Customer 071,604.73,EUR,590.29,GBP,UPI,Square,FAILED,1 days,2025-07-08T01:43:25.335585
dd81b7b2-9efa-4c09-be35-f2f21f70987b,cust080,Customer 080,513.1,GBP,510.25,INR,BANK_TRANSFER,Razorpay,FAILED,1 days,2025-07-12T21:33:03.335585
323873d0-226f-45cc-8187-caf2fec35788,cust007,Customer 007,142.58,SGD,138.76,USD,BANK_TRANSFER,PayPal,FAILED,1 days,2025-07-08T09:10:47.335585
c17d7bc2-d4f4-4dfc-a858-7c5d5ff9195a,cust045,Customer 045,934.73,USD,934.83,GBP,CARD,PayPal,CREATED,2 days,2025-07-16T16:12:14.335585
99833ec8-e832-4e81-a5ff-c28c577fe2df,cust039,Customer 039,75.06,USD,78.47,GBP,BANK_TRANSFER,Razorpay,VALIDATED,4 days,2025-06-28T08:30:17.335585
f931310d-8d49-4670-846b-cf3d90e96bee,cust052,Customer 052,594.58,EUR,601.23,USD,BANK_TRANSFER,Razorpay,CANCELLED,1 days,2025-06-23T19:12:33.335585
632937ea-a468-4949-b344-f24ef0afdfaf,cust085,Customer 085,135.51,SGD,134.17,GBP,BANK_TRANSFER,Razorpay,CANCELLED,2 days,2025-06-22T08:16:13.335585
6ff7b6a0-10fd-4c5d-af4b-ce060aeae844,cust016,Customer 016,755.29,SGD,735.43,INR,CARD,Razorpay,VALIDATED,4 days,2025-07-11T11:21:40.335585
335a5240-741e-45e5-b395-cb5dce55e852,cust066,Customer 066,610.46,USD,626.5,SGD,PAYPAL,Square,FAILED,2 days,2025-06-24T20:36:09.335585
08c78194-7959-4e63-83ca-0082e57d4ee9,cust083,Customer 083,187.57,USD,179.98,GBP,PAYPAL,Adyen,COMPLIANCE_CHECKED,4 days,2025-07-09T10:41:58.335585
8517b41d-e4bd-430f-b40b-af956d64af80,cust028,Customer 028,170.62,USD,174.43,SGD,BANK_TRANSFER,Adyen,VALIDATED,5 days,2025-07-16T05:58:23.335585
3d0cc795-683b-421c-8ccc-64bd1ab3a91b,cust100,Customer 100,655.69,GBP,650.82,INR,BANK_TRANSFER,Stripe,CANCELLED,4 days,2025-06-26T04:14:08.335585
71f7ccf5-748c-4a9a-bede-dfefefe762f7,cust076,Customer 076,968.21,GBP,1007.44,SGD,BANK_TRANSFER,PayPal,FAILED,2 days,2025-06-24T14:46:12.335585
f48ed54f-19dc-47e7-aec9-41d402d782ca,cust049,Customer 049,393.84,GBP,396.73,USD,CARD,Adyen,PAID,2 days,2025-06-24T13:54:16.335585
55a62b68-ddb9-4663-95d8-2781fb4cfbf5,cust066,Customer 066,935.15,GBP,901.89,EUR,PAYPAL,Razorpay,CANCELLED,2 days,2025-07-15T16:00:54.335585
54a71f62-a4c3-44fb-bee9-ab1ec34e5c85,cust073,Customer 073,696.5,INR,730.88,GBP,PAYPAL,Razorpay,PAID,1 days,2025-07-14T18:51:13.335585
b16216ce-2dcf-48dc-afaa-9a8d469062c9,cust012,Customer 012,803.55,EUR,803.94,SGD,BANK_TRANSFER,Adyen,SENT_TO_GATEWAY,1 days,2025-07-02T13:17:46.335585
4166d0c9-5715-4f99-be76-f1440c25923e,cust057,Customer 057,689.45,INR,669.55,SGD,UPI,PayPal,FAILED,4 days,2025-06-24T17:32:35.335585
7af65d07-a5f5-44e2-940f-f0ee21862695,cust030,Customer 030,550.42,USD,554.97,INR,CARD,PayPal,SENT_TO_GATEWAY,2 days,2025-06-21T15:24:01.335585
564d58c4-3cd4-4f2e-9e8c-d5997fb55299,cust096,Customer 096,918.54,GBP,943.61,USD,BANK_TRANSFER,Square,CREATED,4 days,2025-06-23T05:59:59.335585
0e2d9e82-eb9b-4a38-9f4a-7e7002943bae,cust015,Customer 015,154.32,GBP,160.03,EUR,PAYPAL,Stripe,VALIDATED,5 days,2025-06-21T10:48:27.335585
75e972bf-6369-4843-95d4-7d8c8b7ed487,cust086,Customer 086,599.05,EUR,622.36,USD,UPI,Stripe,CREATED,2 days,2025-07-08T02:22:44.335585
9f512710-a783-4bda-a389-b0a7616caf9e,cust047,Customer 047,604.04,USD,576.2,EUR,CARD,PayPal,FAILED,1 days,2025-07-13T13:37:25.335585
cd8e2d70-432a-4ef8-98ee-aa9eea0d4e01,cust076,Customer 076,629.33,INR,617.19,SGD,CARD,Razorpay,PAID,4 days,2025-07-07T13:02:05.335585
5c2df4d6-bc1e-4c52-895c-3475cc3624a5,cust029,Customer 029,344.22,SGD,335.78,INR,UPI,Razorpay,CREATED,1 days,2025-07-08T20:21:50.335585
a3024fa4-aa0e-454c-b54c-70e85b7818da,cust057,Customer 057,628.85,USD,640.72,INR,BANK_TRANSFER,Stripe,VALIDATED,4 days,2025-06-27T09:39:43.335585
efbbcd99-f27d-4f99-96f0-32498fe84010,cust001,Customer 001,142.7,EUR,137.25,GBP,CARD,Square,CREATED,5 days,2025-07-06T06:39:53.335585
f2348544-1cca-4678-84f6-27a4863fafb3,cust050,Customer 050,79.04,USD,78.44,GBP,BANK_TRANSFER,Stripe,CANCELLED,4 days,2025-06-20T17:55:17.335585
d31a9de9-3558-4721-9225-7dcf09ad2a0a,cust023,Customer 023,374.55,SGD,382.45,USD,BANK_TRANSFER,Stripe,FAILED,1 days,2025-07-07T07:14:01.335585
8a6ac6c8-39d7-4696-9f82-8a42a03245d9,cust034,Customer 034,407.0,USD,391.79,INR,CARD,Stripe,SENT_TO_GATEWAY,4 days,2025-06-24T04:36:36.335585
af13bc33-9794-48f3-bfa1-2ec96d1a599a,cust022,Customer 022,209.06,GBP,209.48,USD,BANK_TRANSFER,Adyen,VALIDATED,2 days,2025-06-23T11:53:12.335585
6bbcba53-dd0e-4e49-bed3-b713b934ba99,cust088,Customer 088,218.58,EUR,222.89,INR,BANK_TRANSFER,PayPal,COMPLIANCE_CHECKED,5 days,2025-06-22T08:46:21.335585
d4735b36-e776-4006-9f61-accdee66b460,cust014,Customer 014,585.37,USD,590.54,GBP,UPI,PayPal,COMPLIANCE_CHECKED,4 days,2025-07-07T04:09:08.335585
6e83926a-17f8-4f20-8a48-dadf5ae20013,cust044,Customer 044,950.2,EUR,942.08,INR,PAYPAL,PayPal,CANCELLED,4 days,2025-06-30T16:00:35.335585
f9fc29a8-ffff-4616-90ba-b6ccda76c947,cust055,Customer 055,898.14,INR,910.84,EUR,CARD,Razorpay,VALIDATED,1 days,2025-07-02T22:14:04.335585
b6804c25-510b-4d2c-b1e6-a230cca609b5,cust013,Customer 013,146.95,GBP,142.4,INR,PAYPAL,PayPal,VALIDATED,2 days,2025-07-13T03:41:04.335585
ec67777c-00e9-4fb4-a247-585d0c91ef1b,cust023,Customer 023,233.43,EUR,233.89,USD,PAYPAL,Square,CREATED,3 days,2025-07-17T15:22:17.335585
f59e3320-8be5-473d-b1dc-d5f845a3fbf8,cust004,Customer 004,427.37,USD,416.06,EUR,BANK_TRANSFER,Adyen,CANCELLED,5 days,2025-07-18T13:55:54.335585
e1184117-1d03-44b9-9b9b-40b0d7c47f0d,cust064,Customer 064,874.37,USD,831.55,INR,CARD,PayPal,VALIDATED,3 days,2025-07-06T23:34:53.335585
8dcb9d5d-bddb-4ecb-a9d1-bd8f2683166a,cust050,Customer 050,332.46,EUR,340.46,INR,CARD,Square,VALIDATED,4 days,2025-07-03T09:21:31.335585
8df36cd0-64bc-4b04-90be-caf61d9ace0d,cust012,Customer 012,303.78,SGD,315.37,GBP,CARD,Square,SENT_TO_GATEWAY,2 days,2025-06-22T19:59:23.335585
2ebbcfa5-8393-4a0c-805f-fd8cf2c059fc,cust053,Customer 053,45.91,USD,47.16,EUR,CARD,Stripe,CANCELLED,1 days,2025-07-14T08:02:04.335585
3ac71a65-60f4-4d2f-a41c-6d552f2c82e6,cust072,Customer 072,526.43,USD,524.01,SGD,BANK_TRANSFER,PayPal,PAID,2 days,2025-07-06T14:04:26.335585
aba92eb4-d672-4bed-8b07-1c9da9f3f829,cust021,Customer 021,120.19,EUR,120.33,SGD,PAYPAL,Adyen,COMPLIANCE_CHECKED,4 days,2025-07-13T18:15:15.335585
