ticketId,ticketTimestamp,status,description,customerName,lastUpdatedAt
9621bd98-720c-469e-b735-cf37c52ae8ef,2025-06-20T03:12:08.110965,REJECTED,Pls update me on my payment status.,Customer 094,2025-06-22T12:12:08.110965
cdcfc2aa-dcf4-4b1b-8e31-1b98df48bacd,2025-07-03T13:29:02.110965,WAITING_FOR_PAYMENT,I need help with my account.,Customer 036,2025-07-04T02:29:02.110965
c2a8dbee-bfdf-4748-be56-e8ad75a4ccfb,2025-06-24T20:00:05.110965,IN_PROGRESS,¿cuándo recibiré mi dinero?,Customer 047,2025-06-25T04:00:05.110965
36d12409-4bc7-45d5-8fdb-536d7d2ec4ce,2025-06-30T17:41:17.110965,IN_PROGRESS,Wen will my trnsfr be done?,Customer 004,2025-07-02T08:41:17.110965
d218a496-c093-4183-8cb0-694b9019ac55,2025-06-22T11:19:50.110965,CLOSED,I need help with my account.,Customer 092,2025-06-23T05:19:50.110965
d45d0209-7df2-41e6-b6ae-ba0f220f00ca,2025-06-29T00:53:07.110965,REJECTED,Why is my transaction delayed?,Customer 061,2025-06-30T21:53:07.110965
d85b952b-a57b-4eb8-a909-4b8ffae82d2f,2025-06-25T22:41:04.110965,WAITING_FOR_PAYMENT,¿Cuándo recibiré mi dinero?,Customer 061,2025-06-28T22:41:04.110965
3399fe32-d562-4e53-82de-ba356a15e760,2025-07-08T03:50:45.110965,WAITING_FOR_PAYMENT,I WANT TO CHNGE MY EMAIL ADDRESS.,Customer 011,2025-07-09T00:50:45.110965
a65fd919-7e71-46d7-b2f4-b317512c2de3,2025-06-27T22:19:46.110965,OPEN,I have a question about your service.,Customer 046,2025-06-28T10:19:46.110965
442bf9b9-e7cd-4736-8364-efc2d1809fd2,2025-07-17T07:51:58.110965,IN_PROGRESS,Mein Geld ist nicht angekommen.,Customer 085,2025-07-20T07:51:58.110965
98df44f5-08c1-42b1-afa2-203bfc8db0ef,2025-06-30T04:41:43.110965,RESOLVED,mein geld ist nicht angekommen.,Customer 084,2025-07-01T21:41:43.110965
6b46b228-36d7-434d-bebe-75595e415e16,2025-07-19T02:23:51.110965,CLOSED,Expected TAT for my transfer?,Customer 095,2025-07-21T02:23:51.110965
537b1940-f2f8-43a1-affb-7fdbbeebd73a,2025-07-03T16:49:12.110965,CLOSED,I need help with my account.,Customer 078,2025-07-04T07:49:12.110965
67b61fbd-a5ff-4da3-bdf1-a7024628047f,2025-07-08T06:56:40.110965,RESOLVED,¿Cuándo recibiré mi dinero?,Customer 019,2025-07-08T22:56:40.110965
bb1e24ba-e19c-42b1-a5d1-33885eaa0a36,2025-07-18T05:25:45.110965,IN_PROGRESS,Can you tell me when my txn will be completed?,Customer 008,2025-07-20T07:25:45.110965
0027509f-32a1-4583-9dc6-ca3a6eaf55ba,2025-06-24T06:31:40.110965,IN_PROGRESS,"My name is spelled wrong, can you fix?",Customer 058,2025-06-26T17:31:40.110965
6c0c96ee-a4e4-4f20-bbbe-d1c5e610f522,2025-06-22T12:35:26.110965,RESOLVED,How long for the transfer to finish?,Customer 037,2025-06-22T21:35:26.110965
0569bf4d-4040-4217-83a9-fa24b8845d9b,2025-07-01T09:54:18.110965,CLOSED,"My name is spelled wrong, can you fix?",Customer 065,2025-07-02T02:54:18.110965
4a3c821c-4224-43eb-86b2-b0ff201869d7,2025-06-25T18:54:20.110965,IN_PROGRESS,Why is my txn delayed?,Customer 019,2025-06-27T12:54:20.110965
3da53700-2a23-4f34-8db9-3073a60d87c6,2025-07-19T01:28:51.110965,OPEN,Mein Geld ist nicht angekommen.,Customer 069,2025-07-21T12:28:51.110965
a0e4c17a-43da-4e03-9c3c-1baab4c7ce44,2025-06-25T18:33:40.110965,REJECTED,Can you tell me when my transaction will be completed?,Customer 073,2025-06-26T20:33:40.110965
a94e4a72-ceea-47b8-b66c-6dc2a8c2e289,2025-06-26T04:49:14.110965,REJECTED,Pls update me on my payment status.,Customer 100,2025-06-27T10:49:14.110965
55ce18de-c009-49a4-bdfa-0e6e54e1c3e7,2025-06-23T17:04:09.110965,RESOLVED,Wen will my trnsfr be done?,Customer 003,2025-06-26T10:04:09.110965
32c3daf4-3408-4120-8a5c-392c4139e8bc,2025-07-05T19:09:16.110965,RESOLVED,EXPECTED TAT FOR MY TRANSFER?,Customer 004,2025-07-06T09:09:16.110965
435b9bd9-fcc2-4387-829d-fab2e749a741,2025-07-18T22:47:45.110965,IN_PROGRESS,What is the sttus of my payment?,Customer 018,2025-07-20T07:47:45.110965
06319ee7-9a85-426d-aeef-a57a4c5c3b2d,2025-07-10T08:59:11.110965,REJECTED,Can you tell me when my transaction will be completed?,Customer 019,2025-07-12T16:59:11.110965
dbe02c4d-2267-4ff9-a048-08a060152978,2025-07-10T03:15:40.110965,RESOLVED,MEIN GELD IST NICHT ANGEKOMMEN.,Customer 055,2025-07-10T13:15:40.110965
e4aab76a-0c17-4050-83dc-305e32b596e4,2025-07-17T13:34:20.110965,OPEN,Mein Geld ist nicht angekommen.,Customer 092,2025-07-20T11:34:20.110965
a324077c-a861-42c4-9a7a-9afb888c9e8b,2025-07-02T23:13:35.110965,CLOSED,Why is my transaction delayed?,Customer 055,2025-07-04T02:13:35.110965
74807339-c2e5-4ec7-842e-bb6864de7fec,2025-07-08T04:50:10.110965,CLOSED,How long for the transfer to finish?,Customer 063,2025-07-10T09:50:10.110965
fef870f6-7fdf-418a-9d61-f53bbb99cb26,2025-07-17T11:14:28.110965,WAITING_FOR_CUSTOMER,¿Cuándo recibiré mi dinero?,Customer 025,2025-07-19T08:14:28.110965
ae68d8c7-d596-493d-a8eb-7bef9582b920,2025-06-26T16:05:56.110965,OPEN,Mein Geld ist nicht angekommen. ...?,Customer 035,2025-06-27T23:05:56.110965
7cc13d83-913e-4867-9329-2703c851ed87,2025-06-21T01:59:29.110965,WAITING_FOR_PAYMENT,I want to chnge my email address.,Customer 073,2025-06-21T14:59:29.110965
f86f1b5b-f822-46d6-a04f-fbc38dbe436d,2025-06-23T10:22:44.110965,CLOSED,Why is my transaction delayed?,Customer 037,2025-06-25T11:22:44.110965
ad634eac-1990-46be-83ee-f2086d0b4e9b,2025-06-22T18:23:29.110965,REJECTED,"My payment is stuck, help!",Customer 024,2025-06-25T02:23:29.110965
087218dc-c23e-45d5-9246-dcf25b303f13,2025-06-21T22:46:54.110965,WAITING_FOR_CUSTOMER,I want to chnge my email address.,Customer 015,2025-06-22T18:46:54.110965
7c9f8c97-f930-40f9-968b-e1098707bf9d,2025-07-18T18:56:54.110965,REJECTED,PLS UPDATE ME ON MY PAYMENT STATUS. ...?,Customer 024,2025-07-20T17:56:54.110965
34770283-f37d-4f63-b0c9-feb252afbe71,2025-07-08T21:01:01.110965,OPEN,What is the status of my paymnt?,Customer 006,2025-07-11T20:01:01.110965
4fc7cf0c-b8db-46cd-8949-ac656bd106a4,2025-06-23T02:27:19.110965,WAITING_FOR_PAYMENT,Pls update me on my payment status.,Customer 056,2025-06-23T18:27:19.110965
7872f76a-1134-41a6-babc-e7f9dce255b4,2025-06-21T15:01:23.110965,OPEN,My trnsction is not compltd yet.,Customer 025,2025-06-22T17:01:23.110965
9dd49f40-8111-4ec8-89bf-e9a87f61c505,2025-07-15T03:22:36.110965,WAITING_FOR_PAYMENT,i want to know if my payment is done.,Customer 039,2025-07-17T14:22:36.110965
833a955d-f9d6-4c18-b2d2-596ac33110a8,2025-06-26T15:08:36.110965,WAITING_FOR_CUSTOMER,Pls update me on my payment status.,Customer 044,2025-06-27T06:08:36.110965
b54f10b8-fde8-4be1-9d8a-ffd1f07c863b,2025-07-09T23:15:41.110965,OPEN,I NEED HELP WITH MY ACCOUNT.,Customer 010,2025-07-10T11:15:41.110965
79525425-ebd0-4a30-831a-a39ac592aae4,2025-07-09T21:59:30.110965,WAITING_FOR_PAYMENT,MY TRNSCTION IS NOT COMPLTD YET.,Customer 095,2025-07-10T03:59:30.110965
5a527908-8310-4b9a-8b98-49f329983a1d,2025-07-04T23:08:27.110965,WAITING_FOR_CUSTOMER,I have a question about your service.,Customer 067,2025-07-07T10:08:27.110965
f0106261-198a-46b6-a3e9-05142938ef91,2025-06-21T17:28:40.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 068,2025-06-21T19:28:40.110965
c7241dc1-ef94-456d-a5e6-4ce4354403e6,2025-07-11T05:31:10.110965,OPEN,Why is my transaction delayed?,Customer 085,2025-07-14T03:31:10.110965
56f2d6e1-7dde-4a66-bf62-429c0c261e17,2025-07-01T19:10:37.110965,WAITING_FOR_CUSTOMER,MY TRNSCTION IS NOT COMPLTD YET.,Customer 073,2025-07-03T02:10:37.110965
e157692a-6559-4026-bc6d-b2cc5a75804c,2025-07-05T22:52:10.110965,WAITING_FOR_CUSTOMER,TAT FOR MY TXN?,Customer 033,2025-07-06T15:52:10.110965
1d1492ec-bd2d-4871-81d7-70774d157962,2025-07-05T18:08:20.110965,OPEN,What is the status of my payment?,Customer 002,2025-07-06T10:08:20.110965
7712be03-b43d-41a5-a87d-498caf4d68c7,2025-06-20T20:29:09.110965,CLOSED,POURQUOI MON PAIEMENT EST-IL EN ATTENTE?,Customer 017,2025-06-23T11:29:09.110965
f6e298a9-fced-4ae9-af68-cf15f154a7a1,2025-06-27T12:32:35.110965,CLOSED,My trnsction is not compltd yet.,Customer 034,2025-06-29T19:32:35.110965
cf620fde-7ec3-476f-bcdf-f9e67826c986,2025-07-02T02:01:42.110965,IN_PROGRESS,I need help with my account.,Customer 018,2025-07-04T05:01:42.110965
0fee6933-d61e-426a-9a77-d8ad770f5541,2025-07-06T02:29:31.110965,RESOLVED,How long for the transfer to finish?,Customer 036,2025-07-08T18:29:31.110965
79d7d8e8-7e20-40a1-9ffb-39e31184c15a,2025-07-18T20:59:03.110965,WAITING_FOR_CUSTOMER,When will I get my money?,Customer 042,2025-07-19T21:59:03.110965
dd2042d4-0c58-40db-af50-cd4b5b1da7b8,2025-07-17T04:22:17.110965,RESOLVED,"My payment is stuck, help!",Customer 083,2025-07-19T08:22:17.110965
6928bdfd-9123-4450-9852-4aefc073e66d,2025-07-02T09:37:52.110965,REJECTED,"moje platba je zpožděná, proč?",Customer 070,2025-07-03T08:37:52.110965
624d07a5-52ef-4b1d-8e34-3b42ecb6eca1,2025-07-14T04:00:29.110965,RESOLVED,Why is my transaction delayed?,Customer 039,2025-07-16T20:00:29.110965
bdc5ad07-8c49-4079-b7a7-b36b41f31e4c,2025-06-21T13:48:20.110965,REJECTED,How long for the transfer to finish? ...?,Customer 086,2025-06-22T16:48:20.110965
33da366c-2701-4c3c-8f75-4345c3da65ca,2025-06-30T00:44:34.110965,WAITING_FOR_CUSTOMER,i have a question about your service.,Customer 038,2025-07-01T07:44:34.110965
74172fd8-4fa2-400c-91b3-db60d86dd36e,2025-06-25T01:08:14.110965,WAITING_FOR_PAYMENT,I want to know if my payment is done.,Customer 079,2025-06-27T08:08:14.110965
92336dc3-c3c1-4347-a21d-c8699f989d90,2025-06-29T18:26:55.110965,WAITING_FOR_PAYMENT,I want to know if my payment is done.,Customer 040,2025-07-01T13:26:55.110965
353a905a-efb4-49a0-b2b4-4c2876d26bc3,2025-07-13T20:29:24.110965,RESOLVED,"my paymnt is stuck, help!",Customer 099,2025-07-13T23:29:24.110965
516e44f7-73b6-4b5d-b895-c96b349912dd,2025-06-23T04:23:35.110965,REJECTED,I have a question about your service.,Customer 035,2025-06-24T04:23:35.110965
24792bfa-eb22-450c-a036-db2badba90bf,2025-06-25T05:49:22.110965,REJECTED,Pourquoi mon paiement est-il en attente?,Customer 049,2025-06-28T02:49:22.110965
b5abaaff-9fe2-4e02-82ae-807f0a425d21,2025-07-17T05:26:20.110965,OPEN,Tat for my txn?,Customer 078,2025-07-17T05:26:20.110965
78c13b35-d30c-46d9-a6f9-39249bd03a9c,2025-07-10T02:13:11.110965,WAITING_FOR_CUSTOMER,When will I get my money?,Customer 038,2025-07-12T11:13:11.110965
7da55a09-395e-4838-b0e2-ff3f6c974132,2025-07-03T04:58:57.110965,IN_PROGRESS,i need help with my account.,Customer 001,2025-07-05T14:58:57.110965
c60a07f8-d1fb-4b69-b4d7-bdaf82c1bf4e,2025-06-30T04:00:49.110965,OPEN,¿Cuándo recibiré mi dinero?,Customer 070,2025-07-03T03:00:49.110965
25b0a81f-91ba-41b5-80f5-2f2f7a4e5f1e,2025-06-23T04:47:28.110965,WAITING_FOR_CUSTOMER,Tat for my txn?,Customer 045,2025-06-25T15:47:28.110965
02136857-59df-48c0-a6e8-0ab66f76a409,2025-07-18T11:34:37.110965,OPEN,Mein Geld ist nicht angekommen.,Customer 069,2025-07-18T14:34:37.110965
5df41612-2dfd-41e1-9977-0f30f1aab5d5,2025-06-22T17:22:33.110965,IN_PROGRESS,What is the status of my payment?,Customer 092,2025-06-23T20:22:33.110965
fa3b6a76-9d64-418f-8d78-1f498cfb31db,2025-06-22T15:22:37.110965,IN_PROGRESS,Pls update me on my payment sttus.,Customer 001,2025-06-22T23:22:37.110965
27c63775-da83-4c1c-9890-72efa5ec913c,2025-07-19T17:22:40.110965,RESOLVED,"Moje platba je zpožděná, proč?",Customer 094,2025-07-20T18:22:40.110965
8c15c88c-f5b0-4d5a-8a92-e628bdb1df01,2025-07-10T12:55:41.110965,CLOSED,i want to chnge my email address.,Customer 021,2025-07-12T12:55:41.110965
5e0cb3de-aff9-4fea-91b3-c25983787bd7,2025-07-18T03:59:11.110965,OPEN,My trnsction is not compltd yet.,Customer 018,2025-07-19T01:59:11.110965
92a5eac7-db9b-4531-b0b2-98e22eabe647,2025-06-28T02:01:15.110965,RESOLVED,"Moje platba je zpožděná, proč?",Customer 097,2025-06-29T18:01:15.110965
28fbf049-b0cb-41e4-8c01-57a2a205821e,2025-07-08T01:48:06.110965,REJECTED,Pourquoi mon paiement est-il en attente?,Customer 096,2025-07-10T12:48:06.110965
28bd9f1b-4d65-4ffc-b806-c4981eda1a44,2025-07-01T06:54:19.110965,RESOLVED,I need help with my account.,Customer 084,2025-07-04T02:54:19.110965
69491961-4302-48eb-889a-f488d5fc60d2,2025-07-08T02:53:37.110965,WAITING_FOR_PAYMENT,Pls update me on my paymnt status.,Customer 063,2025-07-09T07:53:37.110965
7660b1b5-eb96-4c61-99bb-92032ddc9172,2025-06-21T05:37:48.110965,WAITING_FOR_PAYMENT,I NEED HELP WITH MY ACCOUNT.,Customer 029,2025-06-23T01:37:48.110965
6c200d3a-9cac-42a5-b966-c97fc4783bf2,2025-07-18T21:32:59.110965,OPEN,Wen will my trnsfr be done?,Customer 058,2025-07-19T23:32:59.110965
69e3896c-5bbb-45f5-b701-d54e1667b3be,2025-07-04T15:17:52.110965,RESOLVED,i want to chnge my email address.,Customer 089,2025-07-06T01:17:52.110965
44386726-94ec-4411-a6bb-edbbfcf1b9ba,2025-07-04T13:45:40.110965,IN_PROGRESS,I have a question about your service.,Customer 020,2025-07-07T12:45:40.110965
55b4e6cf-225f-48c5-ac1c-e7aff63b6aa2,2025-06-24T13:47:08.110965,IN_PROGRESS,"My name is spelled wrong, can you fix?",Customer 027,2025-06-26T01:47:08.110965
583cd20a-784a-4c44-919f-d1a73ec3e290,2025-06-24T09:21:48.110965,WAITING_FOR_CUSTOMER,Expected TAT for my transfer?,Customer 034,2025-06-26T12:21:48.110965
a39d73e4-1f8b-4f00-875a-b9803fb208af,2025-06-25T03:36:58.110965,RESOLVED,What is the status of my payment?,Customer 070,2025-06-25T11:36:58.110965
b8372687-657e-444a-9c18-e4e4ca7fae17,2025-07-11T10:03:50.110965,WAITING_FOR_CUSTOMER,¿CUÁNDO RECIBIRÉ MI DINERO?,Customer 066,2025-07-13T13:03:50.110965
20417acb-953a-40a8-8859-4c4a7c94a8f0,2025-07-11T16:04:40.110965,IN_PROGRESS,Can you tell me when my transaction will be completed?,Customer 076,2025-07-12T00:04:40.110965
dd6c1363-3ee6-408d-b236-f0b2ac1a47c5,2025-07-17T05:58:13.110965,OPEN,I want to know if my paymnt is done.,Customer 062,2025-07-17T09:58:13.110965
a6c53392-aa19-4c11-92e8-3cbc011a6441,2025-07-06T18:17:36.110965,WAITING_FOR_CUSTOMER,Can you tell me when my txn will be completed?,Customer 030,2025-07-07T18:17:36.110965
6600bcbb-7147-4d8d-a00a-1ed760ee0fd5,2025-07-16T06:40:22.110965,OPEN,Mein Geld ist nicht angekommen.,Customer 001,2025-07-18T16:40:22.110965
d3449abf-080c-4531-9909-88acc7901dbf,2025-06-25T13:47:22.110965,CLOSED,expected tat for my transfer?,Customer 098,2025-06-26T07:47:22.110965
863a4b75-e1db-4a10-a890-4899577f9fe1,2025-06-25T08:12:06.110965,WAITING_FOR_CUSTOMER,my trnsction is not compltd yet.,Customer 039,2025-06-27T18:12:06.110965
b9b18076-6a75-40bb-9570-d98ef40ecb58,2025-06-20T16:49:57.110965,RESOLVED,¿Cuándo recibiré mi dinero?,Customer 004,2025-06-21T22:49:57.110965
9ed7a808-cad6-40bc-9156-34088c8726ef,2025-06-26T16:09:57.110965,REJECTED,Pls update me on my paymnt status.,Customer 007,2025-06-29T07:09:57.110965
6c245f0c-1bf1-4b9b-9f6a-40857f7925e4,2025-07-12T08:03:27.110965,CLOSED,Tat for my txn?,Customer 037,2025-07-13T15:03:27.110965
96ec8057-da86-4c8e-93bf-085b9c8ba958,2025-07-19T19:06:27.110965,OPEN,"My payment is stuck, help!",Customer 066,2025-07-21T22:06:27.110965
1c2fcedf-995b-4ca9-9b0b-f0438bacf22b,2025-06-25T20:22:16.110965,WAITING_FOR_CUSTOMER,When will I get my money?,Customer 042,2025-06-26T07:22:16.110965
660639c5-7e99-4dea-b27e-a34be37a2e20,2025-06-27T23:42:37.110965,CLOSED,"moje platba je zpožděná, proč?",Customer 090,2025-06-28T01:42:37.110965
4efe8e7c-8e5c-4912-96bd-35f65b2a4e5f,2025-07-01T03:12:21.110965,REJECTED,When will I get my money?,Customer 019,2025-07-02T07:12:21.110965
c1c77e4d-a206-49d2-af18-9b0fb4a6b721,2025-07-02T11:59:11.110965,REJECTED,wen will my trnsfr be done?,Customer 010,2025-07-03T23:59:11.110965
3c5e405d-b068-4df4-82e9-bc96f63af39e,2025-07-04T11:34:28.110965,CLOSED,CAN YOU TELL ME WHEN MY TRANSACTION WILL BE COMPLETED?,Customer 040,2025-07-04T20:34:28.110965
24e81d35-c932-4106-950a-59842b31358a,2025-07-13T01:34:03.110965,WAITING_FOR_CUSTOMER,When will I get my money?,Customer 017,2025-07-13T06:34:03.110965
0e7a8926-c6d9-46f3-894b-ac515d3e4f5d,2025-07-06T08:53:03.110965,WAITING_FOR_CUSTOMER,"My payment is stuck, help!",Customer 075,2025-07-09T07:53:03.110965
49ea5c47-354c-4803-b81a-38955beca4d6,2025-06-21T04:49:16.110965,OPEN,I NEED HELP WITH MY ACCOUNT.,Customer 079,2025-06-23T07:49:16.110965
5eeafdaf-5943-4c70-bbfc-1a717f20cfa0,2025-07-18T07:15:39.110965,REJECTED,I want to know if my payment is done.,Customer 099,2025-07-20T15:15:39.110965
1eb0b8a6-50cf-4f62-8572-baee7d4360ee,2025-07-18T05:22:45.110965,WAITING_FOR_CUSTOMER,"My payment is stuck, help!",Customer 082,2025-07-18T05:22:45.110965
62dbe525-c9d0-4344-a060-0e5d88adf857,2025-07-07T22:30:03.110965,WAITING_FOR_PAYMENT,Tat for my txn?,Customer 056,2025-07-08T08:30:03.110965
345451d3-84bc-49ee-b2df-467460034d00,2025-07-02T12:30:16.110965,REJECTED,"My name is spelled wrong, can you fix?",Customer 038,2025-07-04T19:30:16.110965
63322b4d-ee23-4fa8-8771-f4d263caebab,2025-06-30T17:51:40.110965,OPEN,¿Cuándo recibiré mi dinero?,Customer 062,2025-07-01T04:51:40.110965
007f0ff0-99b3-4a99-aee2-b29fd201e366,2025-07-11T13:04:28.110965,IN_PROGRESS,"My payment is stuck, help!",Customer 053,2025-07-12T15:04:28.110965
55a8c3b8-27b3-41bb-ac4a-24301f0b1a59,2025-07-06T17:35:45.110965,RESOLVED,Pls update me on my payment status.,Customer 022,2025-07-08T11:35:45.110965
9ff9b8e3-a182-4116-915d-cd719f915a32,2025-07-09T22:35:59.110965,WAITING_FOR_CUSTOMER,"MY PAYMENT IS STUCK, HELP!",Customer 077,2025-07-10T16:35:59.110965
48fcb3bc-2228-49e5-af58-064be921d2ee,2025-06-27T23:19:27.110965,WAITING_FOR_CUSTOMER,i want to know if my payment is done. ...?,Customer 081,2025-06-30T13:19:27.110965
e487c135-3c61-41ae-8e05-c570a74f2cbb,2025-07-09T08:37:11.110965,WAITING_FOR_CUSTOMER,Expected TAT for my transfer?,Customer 069,2025-07-09T16:37:11.110965
9bcf0ac2-7b96-4f58-bf50-6d0a2ea64d7e,2025-07-13T09:26:18.110965,CLOSED,I have a question about your service.,Customer 004,2025-07-13T20:26:18.110965
b43ff0e8-4407-4c0f-96f2-65e3d02843b7,2025-06-29T12:22:12.110965,CLOSED,I NEED HELP WITH MY ACCOUNT.,Customer 051,2025-07-01T08:22:12.110965
8627986e-ddde-40a8-9269-95c52a9f714e,2025-06-28T23:14:08.110965,OPEN,Pls update me on my payment status.,Customer 096,2025-06-29T00:14:08.110965
f524eb98-0c05-40dd-ac3f-12747b732285,2025-07-02T15:53:38.110965,WAITING_FOR_PAYMENT,WHEN WILL I GET MY MONEY?,Customer 076,2025-07-04T16:53:38.110965
7802aeee-723b-4192-bdcd-18742f6e50ae,2025-06-28T23:18:38.110965,WAITING_FOR_PAYMENT,"MY NAME IS SPELLED WRONG, CAN YOU FIX?",Customer 016,2025-06-30T20:18:38.110965
cb9b4c56-8f75-459c-b975-9a931fb39684,2025-06-24T06:36:04.110965,REJECTED,Tat for my txn?,Customer 031,2025-06-26T20:36:04.110965
86102b43-3383-452b-90ef-fd10c6845a6a,2025-07-15T21:17:52.110965,IN_PROGRESS,I want to know if my payment is done.,Customer 018,2025-07-18T07:17:52.110965
94d4d9e9-d04b-4eb6-a837-ea4ac31ee6c8,2025-07-12T17:58:54.110965,WAITING_FOR_CUSTOMER,I have a question about your service.,Customer 051,2025-07-12T19:58:54.110965
7e685c84-e331-4486-b31e-e1e01fa9ebc5,2025-07-08T22:11:25.110965,WAITING_FOR_CUSTOMER,"moje platba je zpožděná, proč?",Customer 052,2025-07-10T03:11:25.110965
bcb9b363-f3b2-4785-926a-19ee4b712d5a,2025-07-01T06:33:55.110965,WAITING_FOR_CUSTOMER,¿Cuándo recibiré mi dinero?,Customer 009,2025-07-02T12:33:55.110965
d6707e2b-7059-46ee-a6ea-1806ddb55543,2025-06-26T02:54:05.110965,REJECTED,my trnsction is not compltd yet.,Customer 002,2025-06-27T22:54:05.110965
e75e2257-9ed0-495f-8409-7a4a114d07b4,2025-07-17T23:49:18.110965,OPEN,WEN WILL MY TRNSFR BE DONE?,Customer 041,2025-07-19T04:49:18.110965
394c49cd-bd37-4fdc-8c30-d0bb88aba1b1,2025-07-09T22:12:15.110965,WAITING_FOR_PAYMENT,I need help with my account. ...?,Customer 084,2025-07-10T11:12:15.110965
4ca9fdae-1e70-40ca-821d-43ac20a1c2e2,2025-06-23T13:29:07.110965,OPEN,Pls update me on my paymnt status.,Customer 014,2025-06-25T13:29:07.110965
fc96e13f-68a2-4e79-9af3-d4e4b43a0c98,2025-06-23T11:41:05.110965,WAITING_FOR_PAYMENT,Can you tell me when my transaction will be completed?,Customer 032,2025-06-24T14:41:05.110965
0e8794b6-6c8a-44d6-a301-682154320471,2025-06-21T09:54:07.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 095,2025-06-23T09:54:07.110965
00a4fd49-bb27-4235-ab7b-2008e6d89e1a,2025-07-18T12:55:18.110965,RESOLVED,Pourquoi mon paiement est-il en attente?,Customer 037,2025-07-19T01:55:18.110965
2b041758-bce3-468b-9565-832ef7dd96cc,2025-07-18T08:42:52.110965,RESOLVED,I need help with my account.,Customer 055,2025-07-20T00:42:52.110965
2462363a-9f88-4370-9636-c3fef9cf8da9,2025-07-09T04:41:01.110965,WAITING_FOR_CUSTOMER,EXPECTED TAT FOR MY TRANSFER?,Customer 024,2025-07-10T16:41:01.110965
ae987c34-66ea-4e5c-90f0-1c472ea3fa5b,2025-07-13T09:05:40.110965,OPEN,i have a question about your service.,Customer 027,2025-07-15T16:05:40.110965
659968fd-b5de-46e9-821f-b0a5a0ee0b46,2025-07-02T19:11:46.110965,IN_PROGRESS,¿cuándo recibiré mi dinero?,Customer 069,2025-07-02T19:11:46.110965
c943af25-eadb-4d07-844d-e52c5952d9e0,2025-07-01T07:36:56.110965,RESOLVED,I want to know if my payment is done.,Customer 003,2025-07-04T00:36:56.110965
52892487-726b-4453-b0ca-124eda9fc5a2,2025-06-21T15:56:32.110965,WAITING_FOR_PAYMENT,"my payment is stuck, help!",Customer 023,2025-06-22T20:56:32.110965
a81d846b-e44d-4086-9724-be0de3c0bdef,2025-07-15T04:12:57.110965,IN_PROGRESS,"My payment is stuck, help!",Customer 008,2025-07-15T08:12:57.110965
1acdb3a4-03e7-483f-ae4e-943283cf2961,2025-07-08T03:58:53.110965,IN_PROGRESS,"My name is spelled wrong, can you fix?",Customer 082,2025-07-09T16:58:53.110965
cf91b82f-fb69-4076-a6e0-7695f7cf0aa8,2025-07-17T19:38:32.110965,IN_PROGRESS,"My payment is stuck, help!",Customer 065,2025-07-18T23:38:32.110965
6d29cda3-f919-466e-a130-a7a34023f172,2025-07-15T08:59:44.110965,WAITING_FOR_PAYMENT,Why is my transaction delayed?,Customer 023,2025-07-17T08:59:44.110965
378aa75a-3389-4723-8e98-c27c6aabf0df,2025-07-08T13:23:21.110965,OPEN,I need help with my account.,Customer 041,2025-07-09T23:23:21.110965
bc400237-08b4-4261-a6ab-a8fdd07c4cca,2025-06-21T08:38:16.110965,OPEN,I have a question about your service.,Customer 026,2025-06-24T08:38:16.110965
05b93186-023e-40cd-94da-4278f23c1d6a,2025-07-13T15:05:56.110965,RESOLVED,How long for the transfer to finish?,Customer 012,2025-07-15T12:05:56.110965
0cc9e8f1-bab5-4e97-9d57-a1b4bc9ecc4f,2025-07-11T06:37:39.110965,REJECTED,When will I get my money?,Customer 014,2025-07-12T16:37:39.110965
1faab6ca-68ba-49b1-98ef-bcf15b740726,2025-07-18T00:43:38.110965,OPEN,Pls update me on my payment status.,Customer 086,2025-07-21T00:43:38.110965
974b16e6-48d5-467f-bcad-46258d1596f6,2025-06-21T13:36:39.110965,CLOSED,Expected TAT for my transfer?,Customer 050,2025-06-22T04:36:39.110965
b42be1a9-a7da-477b-b04b-1e0e98be1597,2025-07-06T11:02:09.110965,RESOLVED,¿Cuándo recibiré mi dinero?,Customer 065,2025-07-07T20:02:09.110965
e765d391-f32a-4e39-ab9f-e008fa7cb42b,2025-07-19T14:43:33.110965,IN_PROGRESS,can you tell me when my transaction will be completed?,Customer 076,2025-07-21T21:43:33.110965
c47623b8-3b06-4ecf-b7a3-a629f27a2dbf,2025-06-26T21:05:02.110965,OPEN,"Moje platba je zpožděná, proč? ...?",Customer 001,2025-06-28T18:05:02.110965
490f5586-ac3c-41e6-b03f-246806b7d67d,2025-06-22T16:03:37.110965,RESOLVED,tat for my txn?,Customer 066,2025-06-24T13:03:37.110965
1b110bc1-2e10-412b-9bcf-0dd5018416ff,2025-07-15T09:13:17.110965,IN_PROGRESS,WEN WILL MY TRNSFR BE DONE?,Customer 015,2025-07-16T11:13:17.110965
a50bfdea-d5c5-4972-860d-3346e3af45a6,2025-06-28T19:11:50.110965,RESOLVED,¿Cuándo recibiré mi dinero?,Customer 049,2025-06-28T19:11:50.110965
53c8a7d4-c531-4854-a5bb-7c72a49d7d5a,2025-07-15T00:01:41.110965,CLOSED,I want to chnge my email address.,Customer 042,2025-07-16T15:01:41.110965
